1,-1,8,3,13,1.66666666666667,2,6,0,2,3
2,1,14,3,14,1.22222222222222,5,5,1,1,1
3,0,2,1,7,1.22222222222222,0,0,0,0,0
4,-1,11,0,10,1.55555555555555,5,6,2,3,1
5,1,16,4,24,2.33333333333333,1,0,1,0,0
6,1,10,2,7,1.88888888888889,3,4,2,1,1
8,-1,2,0,0,1.44444444444444,6,8,0,1,0
10,-1,5,5,20,2.33333333333333,6,12,0,2,3
11,-1,19,6,20,1.33333333333333,1,3,1,1,1
12,0,6,1,12,2.33333333333333,0,0,0,0,0
15,1,4,1,9,1.77777777777778,5,14,1,4,2
16,-1,14,8,12,2,4,15,3,4,0
17,-1,8,3,21,1.44444444444444,3,4,0,1,0
18,-1,21,7,21,2.22222222222222,6,13,1,2,4
19,-1,11,3,9,1.88888888888889,3,5,1,1,0
20,-1,3,7,15,1.44444444444444,2,3,0,0,0
22,-1,13,7,13,1.55555555555556,2,3,2,2,0
23,1,19,5,20,1.88888888888889,2,3,2,3,2
24,1,8,3,14,2.77777777777778,2,7,0,1,1
26,-1,3,0,17,1.55555555555555,1,2,0,0,1
27,1,9,4,10,3.22222222222222,5,18,0,0,5
28,-1,5,4,19,1.77777777777778,3,4,0,3,3
29,-1,11,6,11,1.33333333333333,5,7,4,2,3
30,1,21,8,23,2,3,6,3,3,2
31,0,11,7,26,1.55555555555555,0,5,0,0,2
32,1,5,6,15,1.55555555555555,4,4,2,2,4
33,-1,12,4,15,2,3,3,1,1,2
34,1,8,4,12,2,1,4,2,2,1
35,1,7,1,10,1.77777777777778,1,8,1,1,1
36,-1,8,2,9,2.33333333333333,2,7,0,0,1
37,-1,4,0,2,1.33333333333333,8,10,4,4,6
38,-1,14,6,10,2.66666666666667,2,8,1,1,0
39,-1,3,0,4,1.88888888888889,2,7,2,4,2
40,1,12,8,26,1.55555555555556,5,13,3,5,3
41,1,8,0,12,1.11111111111111,4,6,3,3,1
42,-1,7,3,9,2.22222222222222,2,5,0,2,1
44,-1,19,8,15,1.88888888888889,3,4,0,3,0
45,1,27,9,20,2.44444444444445,3,4,2,2,2
46,1,19,6,16,2.22222222222222,7,12,1,2,1
49,1,6,1,4,1.55555555555556,4,9,2,5,2
50,-1,2,2,5,1.22222222222222,11,15,4,4,9
51,0,2,0,10,1.66666666666667,2,2,0,0,0
52,1,12,4,8,1.66666666666667,4,5,1,3,1
53,1,3,2,1,1.11111111111111,2,8,2,4,2
54,1,8,0,12,1.66666666666667,3,8,3,3,3
55,-1,2,0,7,1.22222222222222,4,7,0,1,0
56,-1,21,6,17,1.66666666666666,6,7,3,3,4
58,-1,8,4,12,2,6,7,2,2,4
59,1,20,4,16,1.33333333333333,9,10,5,2,2
60,-1,2,0,6,1.55555555555556,3,3,0,0,1
61,-1,10,0,11,1.66666666666667,6,10,1,2,2
62,0,15,3,13,2,0,2,0,0,0
63,1,19,14,20,1,4,5,1,2,3
64,-1,12,4,21,1.77777777777778,1,10,2,3,1
65,-1,12,5,18,2.55555555555556,4,15,2,2,4
66,-1,10,2,14,1.55555555555555,4,7,0,0,2
68,-1,16,3,12,1.88888888888889,2,16,2,4,3
69,-1,9,1,15,2.44444444444444,0,0,0,0,0
70,-1,9,3,6,1.88888888888889,4,7,1,1,1
71,1,12,3,7,1.77777777777778,2,7,1,1,2
72,1,28,10,24,2.55555555555555,0,3,1,2,0
73,0,14,1,25,1.44444444444444,0,3,0,0,0
74,-1,10,3,10,1.55555555555555,6,5,3,2,4
75,-1,9,7,16,2,5,8,2,4,4
77,1,6,4,17,1.44444444444444,7,7,3,4,1
78,-1,0,1,4,1,3,7,3,3,4
81,-1,11,0,14,1.88888888888889,6,9,1,2,1
82,-1,8,8,23,1.77777777777778,3,11,2,2,1
83,-1,5,3,11,1.66666666666667,3,4,1,2,2
86,1,19,7,28,1.77777777777778,2,5,1,1,1
87,-1,6,1,12,1.44444444444444,3,5,1,2,3
88,-1,0,0,11,1.88888888888889,4,4,0,4,4
90,-1,1,2,4,1.33333333333333,5,6,1,1,3
91,-1,14,4,23,2,4,4,0,2,2
94,1,8,4,20,1.33333333333333,7,9,2,3,5
95,-1,5,0,5,1.55555555555555,5,5,0,1,2
96,-1,6,5,14,1.44444444444444,14,18,5,8,10
97,-1,13,1,16,2.44444444444444,5,4,0,2,2
98,-1,14,4,18,2.11111111111111,7,8,1,3,2
100,1,8,3,7,1.88888888888889,5,13,1,2,2
102,-1,16,11,19,2.11111111111111,1,2,1,1,1
103,1,23,8,24,2,5,11,2,3,9
104,-1,12,5,14,3,0,0,0,0,0
105,-1,11,5,18,2,6,7,0,2,3
106,-1,3,0,4,1.88888888888889,2,5,0,0,1
107,-1,5,1,5,2.22222222222222,4,4,2,2,2
108,1,12,3,16,2,2,9,1,1,0
110,-1,9,0,5,2.11111111111111,7,7,0,2,1
111,1,7,3,4,2.66666666666667,3,13,1,1,6
112,-1,11,1,15,1.55555555555555,2,0,1,0,2
114,-1,13,9,18,2.33333333333333,5,3,0,0,0
115,-1,30,16,23,2.33333333333333,1,0,0,0,1
117,-1,13,3,8,1.22222222222222,8,11,3,4,5
118,0,29,14,23,1.88888888888889,1,5,1,1,4
120,1,27,11,25,1.55555555555556,1,9,2,2,0
121,-1,6,1,13,1.55555555555556,2,3,2,1,1
122,-1,26,2,27,2.44444444444445,2,7,0,2,0
124,-1,9,0,18,2,0,0,0,0,0
126,-1,0,0,2,1,4,2,1,2,1
128,0,2,0,16,1.77777777777778,0,1,0,0,0
129,-1,2,0,5,1.66666666666667,0,0,0,0,0
130,-1,8,3,8,2,0,3,0,0,0
132,1,2,1,4,1.33333333333333,2,5,2,2,2
134,-1,9,3,12,1.55555555555555,7,7,1,1,1
136,-1,9,1,10,1.44444444444444,3,5,3,3,2
137,-1,13,2,12,2.33333333333333,2,8,0,2,0
140,-1,7,3,12,1.66666666666667,5,5,2,5,3
142,-1,9,3,7,2,1,2,1,0,1
143,-1,7,2,9,1.11111111111111,8,11,4,4,5
144,-1,19,4,19,2.66666666666667,8,14,0,0,6
145,-1,13,8,16,1,3,3,3,3,1
147,1,23,11,22,1.44444444444444,4,4,1,2,4
148,1,2,2,5,1.22222222222222,8,8,1,3,0
149,-1,5,1,5,1.11111111111111,6,5,2,0,1
150,1,6,4,14,1.22222222222222,6,10,4,4,4
152,-1,5,1,11,1.55555555555556,3,3,1,2,1
153,-1,5,2,7,1.55555555555556,5,8,2,2,2
154,-1,3,0,8,1.22222222222222,5,4,1,1,1
155,-1,8,2,11,1.11111111111111,2,5,2,2,2
158,1,16,3,19,2.33333333333333,1,5,0,0,1
159,-1,15,2,13,1.66666666666667,5,10,1,1,5
161,-1,7,4,13,2,2,4,1,1,2
163,-1,0,0,0,1,5,5,0,0,0
164,1,18,4,18,2.77777777777778,9,15,9,9,3
165,-1,17,3,15,2,2,3,1,1,1
166,-1,14,4,17,2.66666666666667,4,9,2,1,3
167,-1,5,1,6,2.22222222222222,2,3,1,2,2
168,-1,7,1,9,1.77777777777778,1,1,0,1,1
169,-1,9,1,9,1.22222222222222,2,4,3,1,3
170,-1,12,7,27,2,7,2,3,2,0
172,-1,38,15,28,2.66666666666667,2,3,1,2,0
175,-1,1,0,7,1.55555555555556,7,4,1,3,2
178,-1,11,2,12,1,3,3,2,2,2
180,-1,11,8,11,1.33333333333333,6,7,4,5,5
181,-1,6,0,2,1.33333333333333,0,0,0,1,1
182,-1,12,3,14,1.88888888888889,4,4,2,2,1
183,1,14,4,12,1.55555555555556,5,10,2,2,0
185,-1,16,7,17,2,0,2,0,0,0
186,-1,4,0,13,1.11111111111111,9,10,1,4,2
188,-1,1,1,7,1,6,8,1,2,0
189,-1,5,2,17,1.33333333333333,5,5,1,3,3
190,-1,11,3,17,1.44444444444445,10,13,4,3,6
193,-1,6,2,6,2,5,9,5,4,5
194,-1,1,3,7,1.33333333333333,8,7,3,4,3
195,-1,14,2,13,2.11111111111111,0,1,0,0,0
196,-1,8,4,14,1.77777777777778,5,6,0,1,0
198,-1,3,3,10,1.44444444444444,5,5,1,1,2
199,-1,14,3,13,1.22222222222222,3,6,2,2,3
200,-1,10,2,10,1.66666666666667,2,7,2,3,0
204,1,27,8,19,2.77777777777778,4,5,1,1,2
205,-1,7,3,18,2.11111111111111,4,6,1,2,1
206,-1,1,1,6,1.22222222222222,3,4,0,2,3
208,1,3,4,4,1.11111111111111,4,16,4,4,5
210,0,5,4,6,1.44444444444444,3,6,2,4,3
213,1,1,1,6,1.22222222222222,6,4,2,3,2
214,-1,13,2,12,1.22222222222222,7,19,7,7,13
215,1,5,0,13,1.55555555555556,7,12,0,0,7
216,-1,9,4,17,2.22222222222222,3,13,3,3,2
217,-1,13,6,23,1.44444444444444,4,4,1,2,4
219,-1,4,0,7,1.55555555555555,7,11,3,4,4
220,-1,7,1,9,1.11111111111111,2,1,1,0,1
221,-1,26,5,22,1.88888888888889,4,15,1,2,1
222,-1,3,0,4,1.66666666666667,3,3,0,1,3
223,-1,14,0,22,2.88888888888889,0,0,0,0,0
224,-1,23,7,23,1.66666666666667,4,5,2,1,1
225,-1,13,6,14,1.11111111111111,4,7,0,1,1
226,1,6,3,5,1.22222222222222,8,10,7,7,4
227,-1,2,0,5,1.88888888888889,5,5,2,1,2
228,-1,11,4,16,2.33333333333333,2,3,0,0,0
230,-1,8,2,10,1.77777777777778,5,9,2,3,4
232,-1,4,1,10,2.11111111111111,1,0,0,0,1
234,1,4,3,10,2,13,7,6,5,3
235,-1,10,0,11,1.55555555555555,8,9,3,2,1
236,-1,4,1,5,1,6,9,2,5,2
237,1,1,0,17,1,1,4,2,1,0
238,-1,13,2,14,2.33333333333333,3,5,3,2,3
240,-1,27,9,30,3.11111111111111,4,4,2,3,0
241,-1,6,0,6,1.22222222222222,5,5,2,2,2
242,-1,13,6,10,1.77777777777778,8,13,1,2,2
243,-1,4,1,10,1.22222222222222,2,1,0,1,1
244,1,10,2,2,1,3,5,2,2,3
245,-1,7,0,10,2.11111111111111,3,11,0,4,4
247,-1,11,2,11,2.11111111111111,2,2,0,1,0
248,1,4,4,12,1.33333333333333,6,19,2,3,1
249,-1,15,4,14,1.44444444444444,1,1,2,2,1
250,-1,16,4,20,1.33333333333333,7,10,3,3,5
251,-1,6,1,9,1.33333333333333,2,3,2,3,2
252,-1,0,1,4,1.22222222222222,8,19,0,8,1
253,1,30,12,25,2.33333333333333,8,15,3,3,2
254,-1,1,0,1,1.44444444444444,4,6,0,0,5
256,-1,15,1,19,1.55555555555556,2,6,0,0,0
258,-1,8,1,3,1.33333333333333,7,9,0,1,1
259,-1,10,0,6,1.77777777777778,2,2,0,0,1
260,-1,0,0,8,1.11111111111111,4,5,0,0,0
262,-1,6,2,7,1.33333333333333,8,8,6,8,4
263,-1,5,2,2,1,1,1,1,1,1
264,-1,2,0,6,1.11111111111111,4,5,0,2,2
267,-1,3,0,8,1.22222222222222,5,11,3,5,2
269,-1,4,4,13,1.55555555555556,8,10,0,0,5
270,-1,10,9,16,1.11111111111111,2,2,1,1,1
272,-1,29,9,18,3,4,9,2,4,1
275,-1,5,1,10,1.77777777777778,5,8,1,3,0
277,-1,8,1,6,1.33333333333333,2,2,1,1,1
279,-1,3,1,1,1.55555555555556,5,11,1,3,7
280,-1,14,5,23,2.33333333333333,5,5,1,2,2
281,1,5,2,9,1.44444444444444,5,5,2,2,3
282,1,7,8,19,2,4,5,0,1,3
